0.0, 0.0
0.06314759102693052, 1.478515625
0.12629518205386103, 2.99609375
0.18944277308079155, 4.52734375
0.25259036410772207, 6.0546875
0.3157379551346526, 7.55078125
0.3788855461615831, 9.0
0.4420331371885136, 10.3671875
0.5051807282154441, 11.640625
0.5683283192423747, 12.796875
0.6314759102693052, 13.8203125
0.6946235012962356, 14.6953125
0.7577710923231662, 15.40625
0.8209186833500968, 15.9296875
0.8840662743770272, 16.28125
0.9472138654039577, 16.421875
1.0103614564308883, 16.375
1.0735090474578188, 16.125
1.1366566384847494, 15.6875
1.1998042295116798, 15.0546875
1.2629518205386103, 14.234375
1.326099411565541, 13.234375
1.3892470025924712, 12.078125
1.4523945936194018, 10.7734375
1.5155421846463324, 9.34375
1.578689775673263, 7.80078125
1.6418373667001935, 6.171875
1.7049849577271239, 4.47265625
1.7681325487540545, 2.732421875
1.831280139780985, 0.970703125
1.8944277308079154, -0.787109375
1.957575321834846, -2.517578125
2.0207229128617765, -4.1953125
2.083870503888707, -5.8046875
2.1470180949156377, -7.31640625
2.210165685942568, -8.7109375
2.273313276969499, -9.9765625
2.336460867996429, -11.09375
2.3996084590233595, -12.0546875
2.4627560500502903, -12.8359375
2.5259036410772207, -13.4453125
2.589051232104151, -13.859375
2.652198823131082, -14.09375
2.715346414158012, -14.1328125
2.7784940051849425, -13.984375
2.8416415962118733, -13.6640625
2.9047891872388036, -13.1640625
2.9679367782657344, -12.5078125
3.031084369292665, -11.7109375
3.094231960319595, -10.7734375
3.157379551346526, -9.7265625
3.2205271423734563, -8.5859375
3.283674733400387, -7.37109375
3.3468223244273174, -6.1015625
3.4099699154542478, -4.80078125
3.4731175064811786, -3.490234375
3.536265097508109, -2.19140625
3.5994126885350393, -0.927734375
3.66256027956197, 0.28125
3.7257078705889004, 1.416015625
3.7888554616158308, 2.458984375
3.8520030526427615, 3.39453125
3.915150643669692, 4.20703125
3.9782982346966227, 4.8828125
4.041445825723553, 5.4140625
4.104593416750483, 5.796875
4.167741007777414, 6.0234375
4.230888598804345, 6.08984375
4.294036189831275, 6.0
4.357183780858206, 5.76171875
4.420331371885136, 5.37109375
4.483478962912066, 4.84765625
4.546626553938998, 4.19921875
4.609774144965928, 3.4375
4.672921735992858, 2.578125
4.736069327019789, 1.640625
4.799216918046719, 0.64208984375
4.862364509073649, -0.397216796875
4.925512100100581, -1.4560546875
4.988659691127511, -2.515625
5.051807282154441, -3.55078125
5.114954873181372, -4.546875
5.178102464208302, -5.4765625
5.241250055235233, -6.32421875
5.304397646262164, -7.07421875
5.367545237289094, -7.70703125
5.430692828316024, -8.2109375
5.493840419342955, -8.5703125
5.556988010369885, -8.7734375
5.620135601396816, -8.8203125
5.683283192423747, -8.6953125
5.746430783450677, -8.4140625
5.809578374477607, -7.95703125
5.872725965504538, -7.3359375
5.935873556531469, -6.5625
5.999021147558399, -5.63671875
6.06216873858533, -4.578125
6.12531632961226, -3.392578125
6.18846392063919, -2.099609375
6.2516115116661215, -0.71826171875
6.314759102693052, 0.7333984375
6.377906693719982, 2.234375
6.4410542847469126, 3.76171875
6.504201875773843, 5.29296875
6.567349466800774, 6.80859375
6.6304970578277045, 8.28125
6.693644648854635, 9.6953125
6.756792239881565, 11.015625
6.8199398309084955, 12.234375
6.883087421935426, 13.328125
6.946235012962357, 14.28125
7.0093826039892875, 15.0703125
7.072530195016218, 15.6875
7.135677786043148, 16.125
7.1988253770700785, 16.375
7.26197296809701, 16.421875
7.32512055912394, 16.28125
7.3882681501508705, 15.9375
7.451415741177801, 15.390625
7.514563332204731, 14.6640625
7.5777109232316615, 13.7578125
7.640858514258593, 12.6796875
7.704006105285523, 11.4453125
7.7671536963124534, 10.078125
7.830301287339384, 8.5859375
7.893448878366314, 6.99609375
7.956596469393245, 5.328125
8.019744060420175, 3.607421875
8.082891651447106, 1.8525390625
8.146039242474037, 0.0897216796875
8.209186833500967, -1.6572265625
8.272334424527898, -3.365234375
8.335482015554827, -5.01171875
8.398629606581759, -6.5703125
8.46177719760869, -8.03125
8.52492478863562, -9.3671875
8.58807237966255, -10.5546875
8.65121997068948, -11.59375
8.714367561716411, -12.46875
8.777515152743343, -13.1640625
